baseline_lane_id,comparison_lane_id,comparison_lane_role,depth_scope,claim_scope,baseline_tier_a_event_count,comparison_tier_a_event_count,retained_share_vs_wave_only,baseline_hs_p95,comparison_hs_p95,hs_p95_delta,baseline_hs_max,comparison_hs_max,hs_max_delta,baseline_tp_p95,comparison_tp_p95,tp_p95_delta,baseline_tp_max,comparison_tp_max,tp_max_delta,baseline_top_farm_share,comparison_top_farm_share,top_farm_share_delta,materiality_screen_result,materiality_triggers,screening_note
wave_only,wave_wind_speed,primary,all_tier_a,Primary observed-envelope sensitivity lane; wind direction excluded.,14606,13668,0.9357798165137615,1.314000062411651,1.292000061366707,-0.02200000104494393,4.846285944471934,4.846285944471934,0.0,8.40499981213361,8.40499981213361,0.0,18.805078506469727,18.805078506469727,0.0,0.0657264138025469,0.07023705004389816,0.004510636241351257,no_material_difference_screened,,"Descriptive screen only; this is not a calibrated probability, causal effect, or final model."
wave_only,wave_wind_speed,primary,depth_warning_excluded,Primary observed-envelope sensitivity lane; wind direction excluded.,12132,11257,0.9278766897461259,1.3573500644706649,1.3366017432093493,-0.02074832126131554,4.846285944471934,4.846285944471934,0.0,8.442249811301002,8.47999981045723,0.03774999915622779,18.805078506469727,18.805078506469727,0.0,0.0791295746785361,0.0852802700541885,0.00615069537565241,no_material_difference_screened,,"Descriptive screen only; this is not a calibrated probability, causal effect, or final model."
wave_only,wave_current,restricted_current_sensitivity,all_tier_a,NWS-domain / coverage-limited current-aware sensitivity only.,14606,5308,0.36341229631658223,1.314000062411651,1.4763250701216746,0.16232500771002356,4.846285944471934,4.846285944471934,0.0,8.40499981213361,9.879999779164791,1.4749999670311809,18.805078506469727,17.184999615885317,-1.6200788905844092,0.0657264138025469,0.09495101733232857,0.029224603529781665,material_difference_screened,retained_share_below_threshold|tp_p95_delta_above_threshold,"Descriptive screen only; this is not a calibrated probability, causal effect, or final model."
wave_only,wave_current,restricted_current_sensitivity,depth_warning_excluded,NWS-domain / coverage-limited current-aware sensitivity only.,12132,5299,0.43677876689746126,1.3573500644706649,1.4760500701086128,0.11870000563794791,4.846285944471934,4.846285944471934,0.0,8.442249811301002,9.880999779142433,1.4387499678414315,18.805078506469727,17.184999615885317,-1.6200788905844092,0.0791295746785361,0.09341385167012643,0.014284276991590336,material_difference_screened,retained_share_below_threshold|tp_p95_delta_above_threshold,"Descriptive screen only; this is not a calibrated probability, causal effect, or final model."
wave_only,wave_wind_current,restricted_current_sensitivity,all_tier_a,NWS-domain / coverage-limited current-aware sensitivity only; wind direction excluded.,14606,4552,0.31165274544707655,1.314000062411651,1.4464500687026882,0.1324500062910372,4.846285944471934,4.846285944471934,0.0,8.40499981213361,10.152473202368164,1.7474733902345534,18.805078506469727,17.184999615885317,-1.6200788905844092,0.0657264138025469,0.10808435852372583,0.04235794472117893,material_difference_screened,retained_share_below_threshold|tp_p95_delta_above_threshold,"Descriptive screen only; this is not a calibrated probability, causal effect, or final model."
wave_only,wave_wind_current,restricted_current_sensitivity,depth_warning_excluded,NWS-domain / coverage-limited current-aware sensitivity only; wind direction excluded.,12132,4543,0.3744642268381141,1.3573500644706649,1.4458000686718144,0.08845000420114957,4.846285944471934,4.846285944471934,0.0,8.442249811301002,10.152473404736329,1.7102235934353267,18.805078506469727,17.184999615885317,-1.6200788905844092,0.0791295746785361,0.10631741140215717,0.027187836723621073,material_difference_screened,retained_share_below_threshold|tp_p95_delta_above_threshold,"Descriptive screen only; this is not a calibrated probability, causal effect, or final model."
wave_only,high_confidence_multivariate,restricted_high_confidence_sensitivity,all_tier_a,High-confidence multivariate sensitivity subset; still not calibrated probability.,14606,3402,0.23291797891277558,1.314000062411651,1.438375068319146,0.12437500590749506,4.846285944471934,4.846285944471934,0.0,8.40499981213361,8.11374981864355,-0.29124999349006053,18.805078506469727,13.666666361192862,-5.138412145276865,0.0657264138025469,0.106114050558495,0.0403876367559481,material_difference_screened,retained_share_below_threshold,"Descriptive screen only; this is not a calibrated probability, causal effect, or final model."
wave_only,high_confidence_multivariate,restricted_high_confidence_sensitivity,depth_warning_excluded,High-confidence multivariate sensitivity subset; still not calibrated probability.,12132,3402,0.28041543026706234,1.3573500644706649,1.438375068319146,0.08102500384848121,4.846285944471934,4.846285944471934,0.0,8.442249811301002,8.11374981864355,-0.3284999926574521,18.805078506469727,13.666666361192862,-5.138412145276865,0.0791295746785361,0.106114050558495,0.026984475879958905,material_difference_screened,retained_share_below_threshold,"Descriptive screen only; this is not a calibrated probability, causal effect, or final model."
