analysis_label,farm_id,wind_farm,turbine_id,country,sea_basin,sea_basin_mapping_rule,latitude,longitude,exposure_group,outer_ring_proxy,distance_to_farm_centroid_m,distance_to_farm_centroid_quantile,water_depth_m,oem_manufacturer,turbine_model,rated_capacity_mw,rotor_diameter_m,hub_height_m,commissioning_year,turbine_age_band_at_observation_end,observed_steady_months,observed_steady_years,steady_coverage_share,coverage_class,min_1yr_exposure,min_3yr_exposure,min_5yr_exposure,steady_high_event_count,steady_high_duplicate_adjusted_event_count,steady_high_unique_vessel_count,steady_high_repeat_visit_30d_count,steady_high_medium_event_count,steady_high_medium_duplicate_adjusted_event_count,steady_high_medium_unique_vessel_count,steady_high_medium_repeat_visit_30d_count,primary_intervention_intensity_per_steady_turbine_year,sensitivity_intervention_intensity_per_steady_turbine_year,turbine_intervention_confidence_class
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank,Burbo Bank,Burbo_Bank::944,United Kingdom,North Sea,united_kingdom_north_sea,53.4953,-3.1907,inner_or_middle_proxy,False,799.1952288447444,0.20833333333333334,5.046875,Siemens,SWT-3.6-107,3.6,107.0,84.0,2007,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,1,1.0,1,0,0.0,0.06666666666666667,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank,Burbo Bank,Burbo_Bank::945,United Kingdom,North Sea,united_kingdom_north_sea,53.4853,-3.1563,outer_exposed_proxy,True,2273.293802453109,0.875,3.9140625,Siemens,SWT-3.6-107,3.6,107.0,84.0,2007,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank,Burbo Bank,Burbo_Bank::946,United Kingdom,North Sea,united_kingdom_north_sea,53.4784,-3.1597,outer_exposed_proxy,True,2296.7972388686685,0.9166666666666666,4.41,Siemens,SWT-3.6-107,3.6,107.0,84.0,2007,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank,Burbo Bank,Burbo_Bank::947,United Kingdom,North Sea,united_kingdom_north_sea,53.4818,-3.1659,inner_or_middle_proxy,False,1762.505875013185,0.7083333333333334,4.72,Siemens,SWT-3.6-107,3.6,107.0,84.0,2007,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,1,1.0,1,0,0.0,0.06666666666666667,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank,Burbo Bank,Burbo_Bank::948,United Kingdom,North Sea,united_kingdom_north_sea,53.4851,-3.172,inner_or_middle_proxy,False,1258.3952347267543,0.4583333333333333,4.4726562,Siemens,SWT-3.6-107,3.6,107.0,84.0,2007,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,1,1.0,1,0,1,1.0,1,0,0.06666666666666667,0.06666666666666667,high_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank,Burbo Bank,Burbo_Bank::949,United Kingdom,North Sea,united_kingdom_north_sea,53.4886,-3.1783,inner_or_middle_proxy,False,797.847556908665,0.16666666666666666,4.6757812,Siemens,SWT-3.6-107,3.6,107.0,84.0,2007,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank,Burbo Bank,Burbo_Bank::950,United Kingdom,North Sea,united_kingdom_north_sea,53.4919,-3.1844,inner_or_middle_proxy,False,575.3707078469679,0.08333333333333333,4.9140625,Siemens,SWT-3.6-107,3.6,107.0,84.0,2007,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank,Burbo Bank,Burbo_Bank::951,United Kingdom,North Sea,united_kingdom_north_sea,53.4816,-3.1816,inner_or_middle_proxy,False,926.695385272545,0.2916666666666667,5.359375,Siemens,SWT-3.6-107,3.6,107.0,84.0,2007,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank,Burbo Bank,Burbo_Bank::952,United Kingdom,North Sea,united_kingdom_north_sea,53.4987,-3.1968,inner_or_middle_proxy,False,1252.2517808500202,0.4166666666666667,4.984375,Siemens,SWT-3.6-107,3.6,107.0,84.0,2007,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,1,1.0,1,0,1,1.0,1,0,0.06666666666666667,0.06666666666666667,high_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank,Burbo Bank,Burbo_Bank::953,United Kingdom,North Sea,united_kingdom_north_sea,53.5021,-3.203,outer_exposed_proxy,True,1766.3720042561113,0.75,5.0117188,Siemens,SWT-3.6-107,3.6,107.0,84.0,2007,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank,Burbo Bank,Burbo_Bank::954,United Kingdom,North Sea,united_kingdom_north_sea,53.5018,-3.2188,outer_exposed_proxy,True,2421.0396403838085,0.9583333333333334,5.7734375,Siemens,SWT-3.6-107,3.6,107.0,84.0,2007,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank,Burbo Bank,Burbo_Bank::955,United Kingdom,North Sea,united_kingdom_north_sea,53.4985,-3.2126,outer_exposed_proxy,True,1871.6668637283663,0.7916666666666666,5.25,Siemens,SWT-3.6-107,3.6,107.0,84.0,2007,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank,Burbo Bank,Burbo_Bank::956,United Kingdom,North Sea,united_kingdom_north_sea,53.485,-3.1877,inner_or_middle_proxy,False,387.78233780156364,0.041666666666666664,5.5039062,Siemens,SWT-3.6-107,3.6,107.0,84.0,2007,15_plus_years,180,15.0,0.9375,high_coverage,True,True,True,1,1.0,1,0,2,2.0,1,0,0.06666666666666667,0.13333333333333333,high_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::957,United Kingdom,North Sea,united_kingdom_north_sea,53.4774,-3.3288,inner_or_middle_proxy,False,3120.120756560628,0.4838709677419355,12.276896,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::958,United Kingdom,North Sea,united_kingdom_north_sea,53.4838,-3.3406,inner_or_middle_proxy,False,3805.1718089268857,0.6774193548387096,12.840705,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::959,United Kingdom,North Sea,united_kingdom_north_sea,53.5016,-3.3196,inner_or_middle_proxy,False,3087.1128799609232,0.45161290322580644,10.046496,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::960,United Kingdom,North Sea,united_kingdom_north_sea,53.4742,-3.2867,inner_or_middle_proxy,False,1148.4397350265103,0.06451612903225806,11.625,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::961,United Kingdom,North Sea,united_kingdom_north_sea,53.4747,-3.2496,inner_or_middle_proxy,False,2460.3941785875504,0.2903225806451613,8.246094,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::962,United Kingdom,North Sea,united_kingdom_north_sea,53.4916,-3.2659,inner_or_middle_proxy,False,1397.4251975918266,0.0967741935483871,7.644169,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::963,United Kingdom,North Sea,united_kingdom_north_sea,53.5019,-3.2522,inner_or_middle_proxy,False,2829.5053199341933,0.41935483870967744,7.6015625,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::964,United Kingdom,North Sea,united_kingdom_north_sea,53.5017,-3.2694,inner_or_middle_proxy,False,2136.130241100187,0.1935483870967742,7.2265625,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::965,United Kingdom,North Sea,united_kingdom_north_sea,53.5017,-3.2865,inner_or_middle_proxy,False,1947.4997846662523,0.16129032258064516,7.3515625,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::966,United Kingdom,North Sea,united_kingdom_north_sea,53.4933,-3.29,inner_or_middle_proxy,False,1099.7229971339384,0.03225806451612903,8.135935,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::967,United Kingdom,North Sea,united_kingdom_north_sea,53.4644,-3.3053,inner_or_middle_proxy,False,2656.531040858954,0.3548387096774194,12.160156,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::968,United Kingdom,North Sea,united_kingdom_north_sea,53.4852,-3.3057,inner_or_middle_proxy,False,1498.858592572746,0.12903225806451613,10.080376,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::969,United Kingdom,North Sea,united_kingdom_north_sea,53.4929,-3.3368,inner_or_middle_proxy,False,3679.298787297112,0.6129032258064516,10.711609,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::970,United Kingdom,North Sea,united_kingdom_north_sea,53.5017,-3.3051,inner_or_middle_proxy,False,2420.8913045827376,0.25806451612903225,8.025951,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::971,United Kingdom,North Sea,united_kingdom_north_sea,53.4901,-3.352,outer_exposed_proxy,True,4604.061189373585,0.7741935483870968,11.7316885,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::972,United Kingdom,North Sea,united_kingdom_north_sea,53.5016,-3.3378,inner_or_middle_proxy,False,4098.10040289494,0.7419354838709677,10.909661,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::973,United Kingdom,North Sea,united_kingdom_north_sea,53.5015,-3.353,outer_exposed_proxy,True,5004.02531990961,0.8709677419354839,11.957683,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::974,United Kingdom,North Sea,united_kingdom_north_sea,53.5014,-3.3726,outer_exposed_proxy,True,6218.566847142242,0.967741935483871,13.989392,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::975,United Kingdom,North Sea,united_kingdom_north_sea,53.4963,-3.3634,outer_exposed_proxy,True,5477.489247442581,0.9032258064516129,13.686269,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::976,United Kingdom,North Sea,united_kingdom_north_sea,53.4712,-3.3175,inner_or_middle_proxy,False,2702.9677811984343,0.3870967741935484,12.110579,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::977,United Kingdom,North Sea,united_kingdom_north_sea,53.4645,-3.2822,inner_or_middle_proxy,False,2202.8068762374214,0.22580645161290322,13.0234375,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::978,United Kingdom,North Sea,united_kingdom_north_sea,53.483,-3.2698,inner_or_middle_proxy,False,891.6637944148915,0.0,9.253973,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::979,United Kingdom,North Sea,united_kingdom_north_sea,53.4646,-3.2493,inner_or_middle_proxy,False,3130.955600066522,0.5161290322580645,9.214844,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::980,United Kingdom,North Sea,united_kingdom_north_sea,53.4646,-3.2656,inner_or_middle_proxy,False,2478.0771163462914,0.3225806451612903,11.3671875,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::981,United Kingdom,North Sea,united_kingdom_north_sea,53.5019,-3.2344,inner_or_middle_proxy,False,3769.0861241894004,0.6451612903225806,6.9375,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::982,United Kingdom,North Sea,united_kingdom_north_sea,53.4928,-3.2368,inner_or_middle_proxy,False,3205.3698219816683,0.5483870967741935,6.345703,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::983,United Kingdom,North Sea,united_kingdom_north_sea,53.4728,-3.2131,outer_exposed_proxy,True,4805.38422049662,0.8064516129032258,4.8164062,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::984,United Kingdom,North Sea,united_kingdom_north_sea,53.468,-3.1878,outer_exposed_proxy,True,6561.97786743401,1.0,6.61,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::985,United Kingdom,North Sea,united_kingdom_north_sea,53.483,-3.2315,inner_or_middle_proxy,False,3417.0725393133616,0.5806451612903226,6.0664062,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::986,United Kingdom,North Sea,united_kingdom_north_sea,53.4648,-3.2164,outer_exposed_proxy,True,4918.027478609994,0.8387096774193549,6.34,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::987,United Kingdom,North Sea,united_kingdom_north_sea,53.4647,-3.2329,inner_or_middle_proxy,False,3973.363216260395,0.7096774193548387,6.2539062,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Burbo Bank Extension,Burbo Bank Extension,Burbo_Bank_Extension::988,United Kingdom,North Sea,united_kingdom_north_sea,53.4648,-3.2008,outer_exposed_proxy,True,5862.35898115137,0.9354838709677419,4.54,Vestas,V164-8.0 MW,8.0,164.0,105.0,2017,8_to_14_years,88,7.333333333333333,0.8888888888888888,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1000,Germany,North Sea,germany_north_sea,55.0246,7.7592,inner_or_middle_proxy,False,1307.6262587891952,0.1518987341772152,18.53,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,3,3.0,3,1,9,9.0,7,2,0.33644859813084116,1.0093457943925235,high_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1001,Germany,North Sea,germany_north_sea,55.0177,7.7595,inner_or_middle_proxy,False,935.4688045573866,0.05063291139240506,19.29,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,0,0.0,0,0,6,6.0,4,4,0.0,0.6728971962616823,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1002,Germany,North Sea,germany_north_sea,54.9836,7.7785,inner_or_middle_proxy,False,3665.737840071547,0.7468354430379747,20.4,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,0,0.0,0,0,3,3.0,3,0,0.0,0.33644859813084116,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1003,Germany,North Sea,germany_north_sea,55.0116,7.7611,inner_or_middle_proxy,False,985.2937853342531,0.06329113924050633,18.97,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,0,0.0,0,0,4,4.0,3,1,0.0,0.44859813084112155,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1004,Germany,North Sea,germany_north_sea,55.0588,7.7787,outer_exposed_proxy,True,4716.754467262776,0.9113924050632911,19.57,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,1,1.0,1,0,1,1.0,1,0,0.11214953271028039,0.11214953271028039,high_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1005,Germany,North Sea,germany_north_sea,54.9887,7.7727,inner_or_middle_proxy,False,3088.6049013280503,0.5949367088607594,19.25,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,0,0.0,0,0,1,1.0,1,0,0.0,0.11214953271028039,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1006,Germany,North Sea,germany_north_sea,54.9772,7.7732,outer_exposed_proxy,True,4366.51723545737,0.8734177215189873,21.43,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,1,1.0,1,0,1,1.0,1,0,0.11214953271028039,0.11214953271028039,high_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1007,Germany,North Sea,germany_north_sea,54.9995,7.7618,inner_or_middle_proxy,False,2041.0295920465894,0.34177215189873417,20.33,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,0,0.0,0,0,2,2.0,2,0,0.0,0.22429906542056077,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1008,Germany,North Sea,germany_north_sea,54.9825,7.7677,outer_exposed_proxy,True,3798.289687896381,0.7721518987341772,21.33,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,0,0.0,0,0,1,1.0,1,0,0.0,0.11214953271028039,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1009,Germany,North Sea,germany_north_sea,54.9878,7.7621,inner_or_middle_proxy,False,3276.8650643268697,0.6962025316455697,20.06,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1010,Germany,North Sea,germany_north_sea,54.9932,7.7563,inner_or_middle_proxy,False,2822.988289025832,0.569620253164557,20.94,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,0,0.0,0,0,0,0.0,0,0,0.0,0.0,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1011,Germany,North Sea,germany_north_sea,54.9983,7.7508,inner_or_middle_proxy,False,2504.360469445811,0.4810126582278481,20.76,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,1,1.0,1,0,1,1.0,1,0,0.11214953271028039,0.11214953271028039,high_observed_signal
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1012,Germany,North Sea,germany_north_sea,55.0035,7.745,inner_or_middle_proxy,False,2345.534671939726,0.3924050632911392,20.91,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,0,0.0,0,0,1,1.0,1,0,0.0,0.11214953271028039,high_observed_zero
RQ9 turbine-level maintenance intervention intensity v1,Butendiek,Butendiek,Butendiek::1013,Germany,North Sea,germany_north_sea,55.0224,7.7375,inner_or_middle_proxy,False,2419.4585649941523,0.43037974683544306,19.55,Siemens,SWT-3.6-120,3.6,120.0,91.0,2015,8_to_14_years,107,8.916666666666666,0.8991596638655462,high_coverage,True,True,True,1,1.0,1,0,1,1.0,1,0,0.11214953271028039,0.11214953271028039,high_observed_signal
